item_key,field,price_value,currency,source_zip,source_path,json_path
catalog.enclosures.standard.items[3],price,32200,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[3].price
catalog.enclosures.standard.items[4],price,41500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[4].price
catalog.enclosures.standard.items[5],price,36500,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[5].price
catalog.enclosures.standard.items[6],price,37800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[6].price
catalog.enclosures.standard.items[7],price,49000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[7].price
catalog.enclosures.standard.items[8],price,53000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[8].price
catalog.enclosures.standard.items[9],price,53800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[9].price
catalog.enclosures.standard.items[10],price,55800,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[10].price
catalog.enclosures.standard.items[11],price,60000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[11].price
catalog.enclosures.standard.items[12],price,63000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[12].price
catalog.enclosures.standard.items[13],price,70000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[13].price
catalog.enclosures.standard.items[14],price,74000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[14].price
catalog.enclosures.standard.items[15],price,91000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[15].price
catalog.enclosures.standard.items[16],price,36000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[16].price
catalog.enclosures.standard.items[17],price,36000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[17].price
catalog.enclosures.standard.items[18],price,50000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[18].price
catalog.enclosures.standard.items[19],price,59000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[19].price
catalog.enclosures.standard.items[20],price,60000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[20].price
catalog.enclosures.standard.items[21],price,69000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[21].price
catalog.enclosures.standard.items[22],price,70000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[22].price
catalog.enclosures.standard.items[23],price,79000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[23].price
catalog.enclosures.standard.items[24],price,81000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[24].price
catalog.enclosures.standard.items[25],price,84000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[25].price
catalog.enclosures.standard.items[26],price,93000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[26].price
catalog.enclosures.standard.items[27],price,72000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[27].price
catalog.enclosures.standard.items[28],price,80000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[28].price
catalog.enclosures.standard.items[29],price,85000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[29].price
catalog.enclosures.standard.items[30],price,95000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[30].price
catalog.enclosures.standard.items[31],price,103000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[31].price
catalog.enclosures.standard.items[32],price,109000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[32].price
catalog.enclosures.standard.items[33],price,113000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[33].price
catalog.enclosures.standard.items[34],price,120000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[34].price
catalog.enclosures.standard.items[35],price,123000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[35].price
catalog.enclosures.standard.items[36],price,130000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[36].price
catalog.enclosures.standard.items[37],price,160000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[37].price
catalog.enclosures.standard.items[38],price,170000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[38].price
catalog.enclosures.standard.items[39],price,115000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[39].price
catalog.enclosures.standard.items[40],price,128000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[40].price
catalog.enclosures.standard.items[41],price,137000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[41].price
catalog.enclosures.standard.items[42],price,142000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[42].price
catalog.enclosures.standard.items[43],price,153000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[43].price
catalog.enclosures.standard.items[44],price,175000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[44].price
catalog.enclosures.standard.items[45],price,183000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[45].price
catalog.enclosures.standard.items[46],price,200000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[46].price
catalog.enclosures.standard.items[47],price,215000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[47].price
catalog.enclosures.standard.items[48],price,225000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[48].price
catalog.enclosures.standard.items[49],price,243000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[49].price
catalog.enclosures.standard.items[50],price,290000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[50].price
catalog.enclosures.standard.items[51],price,142000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[51].price
catalog.enclosures.standard.items[52],price,149000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[52].price
catalog.enclosures.standard.items[53],price,155000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[53].price
catalog.enclosures.standard.items[54],price,159000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[54].price
catalog.enclosures.standard.items[55],price,210000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[55].price
catalog.enclosures.standard.items[56],price,255000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[56].price
catalog.enclosures.standard.items[57],price,270000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[57].price
catalog.enclosures.standard.items[58],price,315000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[58].price
catalog.enclosures.standard.items[59],price,315000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[59].price
catalog.enclosures.standard.items[60],price,345000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[60].price
catalog.enclosures.standard.items[61],price,435000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[61].price
catalog.enclosures.standard.items[62],price,490000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[62].price
catalog.enclosures.standard.items[63],price,560000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[63].price
catalog.enclosures.standard.items[64],price,610000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[64].price
catalog.enclosures.standard.items[65],price,21000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[65].price
catalog.enclosures.standard.items[66],price,25000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[66].price
catalog.enclosures.standard.items[67],price,30000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[67].price
catalog.enclosures.standard.items[68],price,35000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[68].price
catalog.enclosures.standard.items[69],price,41000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[69].price
catalog.enclosures.standard.items[70],price,48000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[70].price
catalog.enclosures.standard.items[71],price,53000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[71].price
catalog.enclosures.standard.items[72],price,45000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[72].price
catalog.enclosures.standard.items[73],price,49000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[73].price
catalog.enclosures.standard.items[74],price,57000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[74].price
catalog.enclosures.standard.items[75],price,62000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[75].price
catalog.enclosures.standard.items[76],price,70000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[76].price
catalog.enclosures.standard.items[77],price,77000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[77].price
catalog.enclosures.standard.items[78],price,95000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[78].price
catalog.enclosures.standard.items[79],price,73000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[79].price
catalog.enclosures.standard.items[80],price,81000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[80].price
catalog.enclosures.standard.items[81],price,90000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[81].price
catalog.enclosures.standard.items[82],price,109000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[82].price
catalog.enclosures.standard.items[83],price,95000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[83].price
catalog.enclosures.standard.items[84],price,105000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[84].price
catalog.enclosures.standard.items[85],price,125000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[85].price
catalog.enclosures.standard.items[86],price,145000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[86].price
catalog.enclosures.standard.items[87],price,23000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[87].price
catalog.enclosures.standard.items[88],price,25000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[88].price
catalog.enclosures.standard.items[89],price,29000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[89].price
catalog.enclosures.standard.items[90],price,33000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[90].price
catalog.enclosures.standard.items[91],price,37000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[91].price
catalog.enclosures.standard.items[92],price,42000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[92].price
catalog.enclosures.standard.items[93],price,48000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[93].price
catalog.enclosures.standard.items[94],price,41000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[94].price
catalog.enclosures.standard.items[95],price,42000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[95].price
catalog.enclosures.standard.items[96],price,48000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[96].price
catalog.enclosures.standard.items[97],price,52000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[97].price
catalog.enclosures.standard.items[98],price,58000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[98].price
catalog.enclosures.standard.items[99],price,64000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[99].price
catalog.enclosures.standard.items[100],price,72000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[100].price
catalog.enclosures.standard.items[101],price,60000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[101].price
catalog.enclosures.standard.items[102],price,65000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[102].price
catalog.enclosures.standard.items[103],price,71000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[103].price
catalog.enclosures.standard.items[104],price,83000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[104].price
catalog.enclosures.standard.items[105],price,71000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[105].price
catalog.enclosures.standard.items[106],price,79000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[106].price
catalog.enclosures.standard.items[107],price,95000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[107].price
catalog.enclosures.standard.items[108],price,111000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[108].price
catalog.enclosures.standard.items[109],price,43000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[109].price
catalog.enclosures.standard.items[110],price,65000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[110].price
catalog.enclosures.standard.items[111],price,80000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[111].price
catalog.enclosures.standard.items[112],price,90000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[112].price
catalog.enclosures.standard.items[113],price,92000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[113].price
catalog.enclosures.standard.items[114],price,100000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[114].price
catalog.enclosures.standard.items[115],price,115000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[115].price
catalog.enclosures.standard.items[116],price,130000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[116].price
catalog.enclosures.standard.items[117],price,135000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[117].price
catalog.enclosures.standard.items[118],price,145000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[118].price
catalog.enclosures.standard.items[119],price,166000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[119].price
catalog.enclosures.standard.items[120],price,200000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[120].price
catalog.enclosures.standard.items[121],price,220000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[121].price
catalog.enclosures.standard.items[122],price,230000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[122].price
catalog.enclosures.standard.items[123],price,92000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[123].price
catalog.enclosures.standard.items[124],price,125000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[124].price
catalog.enclosures.standard.items[125],price,50000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[125].price
catalog.enclosures.standard.items[126],price,73000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[126].price
catalog.enclosures.standard.items[127],price,94000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[127].price
catalog.enclosures.standard.items[128],price,127000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[128].price
catalog.enclosures.standard.items[129],price,141000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[129].price
catalog.enclosures.standard.items[130],price,145000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[130].price
catalog.enclosures.standard.items[131],price,173000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[131].price
catalog.enclosures.standard.items[132],price,193000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[132].price
catalog.enclosures.standard.items[133],price,218000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[133].price
catalog.enclosures.standard.items[134],price,248000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[134].price
catalog.enclosures.standard.items[135],price,230000,KRW,KIS.zip,Rules/ai_estimation_core.json,catalog.enclosures.standard.items[135].price
